"Id","MSSubClass","MSZoning","LotFrontage","LotArea","LotShape","LotConfig","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","FirstFlrSF","SecFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","ScreenPorchSF","PoolArea","MiscVal","MoSold","YrSold","SaleCondition","SalePrice","HomeAge","RemodAge","idxhasG","idxhasMV","idxhasFB1","idxhasFB2","idxhasB","idxhasSF","idxhasPool","idxhasLF","idxhasLQF","idxhasWD","idxhasOP","idxhasEP","idxhasSP","idxisOld","idxhasRem","idxisNew"
549,20,"RM",49,9.01614865475503,"IR1","Inside","OldTown","Feedr","1Fam","1Story",5,7,1955,1995,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","Gd","CBlock","TA","TA","No","LwQ",5.19295740644561,"Rec",645,0,6.71538350754679,"GasA","TA","Y","SBrkr",6.71538350754679,-9.21034037197618,0,6.71538350754679,1,0,1,0,2,1,"TA",4,0,"None","Detchd",1963,"RFn",2,720,"TA","TA","Y",4.94164313689476,3.91202500542615,0,0,0,-9.21034037197618,6,2008,"Normal",11.7360690170844,53,13,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0
550,60,"FV",75,9.14580186150528,"Reg","Inside","Somerst","Norm","1Fam","2Story",7,5,2003,2004,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"Gd","TA","PConc","Gd","TA","No","Unf",-9.21034037197618,"Unf",0,912,6.81564009972345,"GasA","Ex","Y","SBrkr",6.81564009972345,7.07496328256841,0,7.64683143918597,0,0,2,1,4,1,"Gd",8,1,"Gd","BuiltIn",2003,"Fin",2,615,"TA","TA","Y",5.20400723652719,5.20400723652719,0,0,0,-9.21034037197618,11,2009,"Normal",12.4799093115401,6,5,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1
551,120,"RL",53,8.30474229437488,"Reg","Inside","NPkVill","Norm","TwnhsE","1Story",6,6,1977,1977,"Gable","Plywood","Plywood","None",-9.21034037197618,"TA","TA","CBlock","Gd","TA","No","ALQ",6.32614965204596,"Unf",0,510,6.97447900457041,"GasA","TA","Y","SBrkr",6.97447900457041,-9.21034037197618,0,6.97447900457041,0,0,2,0,2,1,"TA",4,0,"None","Attchd",1977,"RFn",2,440,"TA","TA","Y",-9.21034037197618,4.00733500341264,0,200,0,-9.21034037197618,10,2008,"Abnorml",11.8493977023057,31,31,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0
552,20,"RM",50,8.69951476487686,"Reg","Inside","OldTown","Norm","1Fam","1Story",5,6,1957,1957,"Hip","BrkFace","BrkFace","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Rec",5.73010010764885,"Unf",0,620,6.83303184054482,"GasA","Gd","Y","FuseA",6.83303184054482,-9.21034037197618,0,6.83303184054482,0,0,1,0,3,1,"TA",5,0,"None","Attchd",1957,"Fin",1,288,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,6,2008,"Normal",11.6307085015155,51,51,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
553,20,"RL",87,9.31883597710131,"IR1","Inside","NridgHt","Norm","1Fam","1Story",8,5,2006,2006,"Gable","VinylSd","VinylSd","Stone",5.52146131786217,"Gd","TA","PConc","Ex","TA","Av","Unf",-9.21034037197618,"Unf",0,1709,7.44366374162934,"GasA","Ex","Y","SBrkr",7.44833391913859,-9.21034037197618,0,7.44833391913859,0,0,2,0,3,1,"Gd",7,1,"Gd","Attchd",2006,"RFn",3,908,"TA","TA","Y",5.12989930663888,3.66356421022892,0,0,0,-9.21034037197618,7,2009,"Normal",12.4509776890173,3,3,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1
554,20,"RL",67,9.07988995398553,"Reg","Inside","Edwards","Feedr","1Fam","1Story",4,5,1949,2003,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","TA","CBlock","None","None","None","None",-9.21034037197618,"None",0,0,-9.21034037197618,"GasA","Ex","Y","SBrkr",7.02642689750958,-9.21034037197618,0,7.02642689750958,0,0,2,0,2,1,"Gd",5,0,"None","Detchd",2002,"Fin",2,520,"TA","TA","N",-9.21034037197618,4.56434923313396,0,0,0,-9.21034037197618,5,2009,"Normal",11.5898865070323,60,6,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
555,60,"RL",85,9.27096500320438,"Reg","Inside","NridgHt","Norm","1Fam","2Story",7,5,2003,2004,"Gable","VinylSd","VinylSd","BrkFace",5.67675414473398,"Gd","TA","PConc","Gd","TA","No","GLQ",6.76388502403587,"Unf",0,132,6.90575337651186,"GasA","Ex","Y","SBrkr",6.91373745006326,6.94697608828926,0,7.62364199538743,1,0,2,1,3,1,"Gd",8,1,"Gd","BuiltIn",2003,"RFn",3,871,"TA","TA","Y",5.76832130829372,4.12713599794702,0,0,0,-9.21034037197618,8,2008,"Normal",12.5567295174955,5,4,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1
556,45,"RM",58,8.76092339201282,"Reg","Inside","BrkSide","Norm","1Fam","1.5Unf",5,6,1922,1950,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","BrkTil","TA","Fa","No","Unf",-9.21034037197618,"Unf",0,993,6.9007307647501,"GasA","TA","Y","FuseA",6.95463896030083,-9.21034037197618,0,6.95463896030083,0,0,1,0,2,1,"TA",5,1,"Gd","Detchd",1922,"Unf",1,280,"TA","TA","Y",-9.21034037197618,-9.21034037197618,116,0,0,-9.21034037197618,8,2006,"Normal",11.6351430985794,84,56,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
557,20,"RL",69,9.60575515096485,"IR1","Inside","NAmes","Norm","1Fam","1Story",5,5,1957,1957,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Rec",6.79682383000669,"Unf",0,197,6.99576624787994,"GasA","TA","Y","FuseA",6.99576624787994,-9.21034037197618,0,6.99576624787994,1,0,1,0,2,1,"TA",6,1,"TA","Attchd",1957,"Fin",1,299,"TA","TA","Y",5.59098735364512,-9.21034037197618,0,122,0,-9.21034037197618,5,2006,"Normal",11.8565151700695,49,49,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0
558,50,"C",60,9.30928032888906,"Reg","Inside","IDOTRR","Norm","1Fam","1.5Fin",4,6,1920,1950,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Rec",6.45676981255802,"Unf",0,0,6.45676981255802,"GasA","Gd","Y","SBrkr",6.79905597354151,6.08449964086558,0,7.19743542894689,0,0,1,1,3,1,"TA",7,0,"None","CarPort",1994,"Unf",1,570,"TA","TA","Y",-9.21034037197618,3.85014972936737,120,0,0,-9.21034037197618,9,2006,"Normal",11.5898865070323,86,56,1,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0
559,60,"RL",57,9.99296256353579,"IR2","FR2","Gilbert","Norm","1Fam","2Story",7,5,1996,1997,"Gable","HdBoard","HdBoard","None",-9.21034037197618,"TA","TA","PConc","Gd","TA","Gd","GLQ",6.40357436349772,"Unf",0,125,6.59167386918286,"GasA","Ex","Y","SBrkr",6.59167386918286,6.57507598006962,0,7.276556471875,0,1,2,1,3,1,"TA",6,1,"TA","Attchd",1996,"Unf",2,406,"TA","TA","Y",5.57594948193412,3.09104699880253,0,0,0,-9.21034037197618,8,2008,"Normal",12.0725412534771,12,11,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0
560,120,"RL",0,8.06965533817528,"Reg","Inside","Blmngtn","Norm","TwnhsE","1Story",7,5,2003,2004,"Gable","VinylSd","VinylSd","BrkFace",2.89037731343629,"Gd","TA","PConc","Gd","TA","Gd","Unf",-9.21034037197618,"Unf",0,1374,7.2254815455625,"GasA","Ex","Y","SBrkr",7.35051623606007,-9.21034037197618,0,7.35051623606007,0,0,2,0,2,1,"Gd",7,1,"TA","Attchd",2003,"Fin",2,420,"TA","TA","Y",4.96284532956036,2.99573727354149,0,0,0,-9.21034037197618,10,2006,"Normal",12.3630763947672,3,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
561,20,"RL",0,9.3361797656329,"IR1","Inside","Sawyer","Norm","1Fam","1Story",5,6,1957,1996,"Hip","Wd Sdng","Wd Sdng","BrkFace",5.19295740644561,"TA","TA","CBlock","Gd","TA","No","ALQ",7.17165689957343,"Unf",0,90,7.23849691273344,"GasA","TA","Y","SBrkr",7.23849691273344,-9.21034037197618,0,7.23849691273344,1,0,1,1,3,1,"TA",5,1,"Gd","Detchd",1957,"Unf",2,528,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,95,0,-9.21034037197618,5,2010,"Normal",11.7076695425858,53,14,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0
562,20,"RL",77,9.21133988229928,"Reg","Inside","Mitchel","Norm","1Fam","1Story",5,5,1974,1975,"Gable","HdBoard","HdBoard","None",-9.21034037197618,"TA","TA","CBlock","Gd","TA","Av","ALQ",6.97634816381843,"LwQ",123,195,7.23633941474858,"GasA","Gd","Y","SBrkr",7.23633941474858,-9.21034037197618,0,7.23633941474858,1,0,1,0,2,1,"TA",6,1,"TA","Attchd",1975,"RFn",2,418,"TA","TA","Y",5.48063934000857,3.63758879130187,0,0,0,-9.21034037197618,4,2006,"Normal",12.0435537166206,32,31,1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0
563,30,"RL",63,9.54014759666923,"Reg","Inside","Edwards","Norm","1Fam","1Story",5,6,1940,1969,"Gable","WdShing","Wd Shng","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","BLQ",5.66988126780805,"Unf",0,706,6.9037473579862,"GasA","Ex","Y","SBrkr",6.9037473579862,-9.21034037197618,0,6.9037473579862,1,0,1,0,3,1,"TA",6,1,"Gd","None",0,"None",0,0,"None","None","Y",4.9698139940202,-9.21034037197618,0,0,0,-9.21034037197618,7,2008,"Normal",11.5898865070323,68,39,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0
564,50,"RL",66,9.98874740107832,"Reg","Inside","Edwards","Norm","1Fam","1.5Fin",6,7,1918,1950,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","BrkTil","Gd","TA","Mn","Unf",-9.21034037197618,"Unf",0,1163,7.05875823850318,"GasA","Ex","Y","SBrkr",7.05875823850318,6.2363697858984,0,7.42297131078658,0,0,2,0,4,1,"TA",8,1,"Gd","Detchd",1955,"Fin",2,396,"TA","TA","N",4.27666750790398,3.58352171623003,0,144,0,-9.21034037197618,7,2008,"Normal",12.128111104601,90,58,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0
565,60,"RL",0,9.49897200095643,"IR1","CulDSac","NoRidge","Norm","1Fam","2Story",7,5,1992,2000,"Gable","HdBoard","HdBoard","None",-9.21034037197618,"Gd","TA","PConc","Gd","TA","No","GLQ",6.59030118555931,"Unf",0,367,6.9985097335748,"GasA","Ex","Y","SBrkr",7.06133445267373,7.02908765272362,0,7.73848816606763,1,0,2,1,4,1,"Gd",9,1,"TA","Attchd",1992,"RFn",2,590,"TA","TA","Y",-9.21034037197618,3.68888195411081,0,0,0,-9.21034037197618,7,2006,"Normal",12.4987422598661,14,6,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0
566,70,"RL",66,8.83317114760438,"Reg","Corner","SWISU","Norm","1Fam","2Story",6,4,1915,1950,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","PConc","Gd","TA","No","Unf",-9.21034037197618,"Unf",0,806,6.6920838665761,"GasA","TA","N","FuseF",6.734591778879,6.6920838665761,0,7.40671079089409,1,0,1,1,4,1,"Fa",6,0,"None","Detchd",1920,"Unf",1,216,"TA","TA","Y",-9.21034037197618,4.18965625717679,136,0,0,-9.21034037197618,5,2010,"Normal",11.759785543683,95,60,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0
567,60,"RL",77,9.32349047883901,"IR1","Inside","StoneBr","Norm","1Fam","2Story",9,5,2005,2007,"Hip","VinylSd","VinylSd","BrkFace",5.50125861870791,"Gd","TA","PConc","Gd","Gd","No","Unf",-9.21034037197618,"Unf",0,1122,7.0228681752092,"GasA","Ex","Y","SBrkr",7.03350657247111,7.22256609181487,0,7.82564477215609,0,0,2,1,4,1,"Ex",11,1,"Gd","BuiltIn",2005,"Fin",3,656,"TA","TA","Y",4.9698139940202,3.66356421022892,0,0,0,-9.21034037197618,6,2008,"Normal",12.6915804616196,3,1,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1
568,20,"RL",70,9.22729582245747,"IR1","Inside","NridgHt","Norm","1Fam","1Story",7,5,2004,2004,"Gable","VinylSd","VinylSd","BrkFace",5.12396457464118,"Gd","TA","PConc","Gd","TA","No","GLQ",0.693197179309987,"Unf",0,1515,7.32449004526811,"GasA","Ex","Y","SBrkr",7.33628572516788,-9.21034037197618,0,7.33628572516788,0,0,2,0,3,1,"Gd",7,0,"None","Attchd",2004,"RFn",2,532,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,3,2010,"Normal",12.2737312944713,6,6,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
569,50,"RL",79,9.41954726566379,"IR1","Inside","SawyerW","Norm","1Fam","1.5Fin",8,8,1983,2009,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"Gd","TA","CBlock","Gd","TA","Gd","GLQ",7.27309266539577,"Unf",0,55,7.31055022537934,"GasA","Ex","Y","SBrkr",7.31055022537934,6.45519872057281,0,7.66481583219005,1,0,1,1,1,1,"Gd",5,1,"Gd","BuiltIn",1983,"Fin",2,612,"Gd","TA","Y",5.85507220873534,3.68888195411081,0,0,0,-9.21034037197618,9,2009,"Normal",12.6653944267449,26,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0
570,90,"RL",0,8.85822645358572,"IR1","Corner","NAmes","Norm","Duplex","SFoyer",5,5,1979,1979,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","CBlock","Gd","TA","Gd","GLQ",6.84906638867799,"Unf",0,0,6.84906638867799,"GasA","TA","Y","SBrkr",6.84906638867799,-9.21034037197618,0,6.84906638867799,1,0,1,0,2,1,"TA",4,2,"TA","Detchd",1979,"Unf",2,600,"TA","TA","Y",3.73767199923291,-9.21034037197618,0,0,0,-9.21034037197618,12,2006,"Normal",11.8201160045456,27,27,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
571,90,"RL",74,9.48044384978668,"IR1","Inside","NAmes","Norm","Duplex","1Story",5,5,1965,1965,"Gable","HdBoard","HdBoard","BrkFace",4.68213215304972,"TA","TA","CBlock","TA","TA","No","LwQ",5.44241814342213,"Unf",0,1497,7.45472000723437,"GasA","TA","Y","SBrkr",7.45472000723437,-9.21034037197618,0,7.45472000723437,0,0,2,0,6,2,"TA",10,0,"None","Detchd",1987,"Unf",2,576,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,11,2008,"Normal",11.8677987876636,43,43,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
572,20,"RL",60,8.90000362259844,"Reg","Inside","NAmes","Norm","1Fam","1Story",6,6,1959,1959,"Gable","WdShing","Wd Shng","BrkFace",5.33271927635704,"TA","TA","CBlock","TA","TA","No","BLQ",6.02586621537118,"Unf",0,450,6.76157288454479,"GasA","Ex","Y","SBrkr",6.76157288454479,-9.21034037197618,0,6.76157288454479,1,0,1,0,2,1,"Gd",4,0,"None","Attchd",1959,"Unf",1,288,"TA","TA","Y",5.12396457464118,-9.21034037197618,0,0,0,-9.21034037197618,10,2006,"Abnorml",11.6952470225975,47,47,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
573,60,"RL",83,9.4848612217495,"IR1","Corner","Timber","Norm","1Fam","2Story",7,5,2009,2009,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","TA","PConc","Ex","TA","Av","Unf",-9.21034037197618,"Unf",0,846,6.74051947780953,"GasA","Gd","Y","SBrkr",6.74051947780953,6.74051947780953,0,7.43366659926782,0,0,2,1,3,1,"Gd",6,0,"None","Attchd",2009,"RFn",2,650,"TA","TA","Y",5.33753856047043,4.73619932558709,0,0,0,-9.21034037197618,7,2009,"Partial",12.3216309866099,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1
574,80,"RL",76,9.20703492500057,"IR1","Inside","Gilbert","Norm","1Fam","SLvl",7,5,2000,2000,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"TA","TA","PConc","Gd","TA","No","Unf",-9.21034037197618,"Unf",0,384,5.95064281300436,"GasA","Ex","Y","SBrkr",6.65157200278869,6.4861609413831,0,7.26542979318402,0,0,2,1,3,1,"TA",8,1,"TA","BuiltIn",2000,"RFn",2,400,"TA","TA","Y",4.60517118598759,-9.21034037197618,0,0,0,-9.21034037197618,12,2007,"Normal",12.0435537166206,7,7,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1
575,80,"RL",70,9.25913054566942,"Reg","FR2","NAmes","Norm","1Fam","SLvl",5,7,1971,2005,"Gambrel","MetalSd","AsphShn","BrkFace",4.4067204667757,"TA","TA","CBlock","TA","TA","Av","ALQ",5.85507220873534,"Unf",0,23,5.91889412309031,"GasA","TA","Y","SBrkr",6.35610783430699,6.27852161178309,0,7.01121407752169,0,1,1,0,3,1,"TA",5,0,"None","BuiltIn",1971,"Unf",1,288,"TA","TA","Y",3.55535091862819,-9.21034037197618,0,0,0,-9.21034037197618,12,2007,"Normal",11.8422292128323,36,2,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0
576,50,"RL",80,9.0454657405784,"Reg","Inside","NAmes","Norm","1Fam","1.5Fin",5,5,1947,1950,"Gable","MetalSd","MetalSd","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","No","Rec",6.09131010832202,"Unf",0,390,6.72383256101351,"GasA","TA","Y","SBrkr",6.72383256101351,5.95064281300436,0,7.10332214476295,0,0,1,0,2,1,"TA",6,0,"None","Detchd",1947,"Unf",1,336,"TA","TA","Y",5.06259566593816,-9.21034037197618,102,0,0,-9.21034037197618,10,2008,"Abnorml",11.6826682404012,61,58,1,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0
577,50,"RL",52,8.74703428007137,"Reg","Inside","SWISU","Norm","1Fam","1.5Fin",7,7,1928,1950,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","BrkTil","TA","TA","No","Unf",-9.21034037197618,"Unf",0,861,6.75809462057174,"GasA","Gd","Y","SBrkr",6.77650710639726,6.3969298218828,0,7.29776835023618,0,1,2,0,3,1,"TA",6,1,"Gd","Detchd",1928,"Unf",1,216,"TA","TA","Y",-9.21034037197618,3.91202500542615,0,0,0,-9.21034037197618,8,2009,"Normal",11.8844890220924,81,59,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0
578,80,"RL",96,9.37390376433268,"IR1","Inside","Sawyer","Norm","1Fam","SLvl",5,6,1966,1966,"Gable","VinylSd","VinylSd","BrkFace",4.57471200943069,"TA","TA","CBlock","TA","TA","Av","LwQ",5.79301391326215,"ALQ",551,285,7.05961771420203,"GasA","Ex","Y","SBrkr",7.18538709133799,-9.21034037197618,0,7.18538709133799,1,0,1,0,3,1,"TA",6,2,"Fa","Attchd",1966,"RFn",2,564,"TA","TA","Y",5.07517444023363,4.21950917576326,240,0,0,-9.21034037197618,5,2006,"Abnorml",12.0106658497955,40,40,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0
579,160,"FV",34,8.18979964647518,"Reg","Corner","Somerst","Norm","TwnhsE","2Story",7,5,2007,2007,"Gable","VinylSd","VinylSd","None",-9.21034037197618,"Gd","TA","PConc","Gd","TA","No","Unf",-9.21034037197618,"Unf",0,689,6.53524141615153,"GasA","Ex","Y","SBrkr",6.55535703405817,6.53524141615153,0,7.23849691273344,0,0,2,0,2,1,"Gd",5,0,"None","Detchd",2007,"Unf",2,540,"TA","TA","Y",-9.21034037197618,4.62497379367595,0,0,0,-9.21034037197618,2,2008,"Abnorml",11.8913619013754,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
580,50,"RM",81,9.40508445699915,"Reg","Inside","OldTown","Norm","1Fam","1.5Fin",5,5,1954,1954,"Gable","MetalSd","MetalSd","BrkFace",5.81413083033248,"TA","TA","BrkTil","TA","TA","No","Unf",-9.21034037197618,"Unf",0,1050,6.95654553838966,"GasA","Ex","N","FuseF",6.95654553838966,6.61338435260774,0,7.49276035663268,0,0,2,0,4,1,"TA",7,0,"None","Attchd",1954,"Unf",1,352,"Fa","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,11,2008,"Normal",11.7867621313604,54,54,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
581,20,"RL",0,9.58774888915818,"IR1","CulDSac","NAmes","Norm","1Fam","1Story",6,6,1960,1987,"Gable","Wd Sdng","Wd Sdng","BrkFace",4.44265243296021,"TA","TA","CBlock","TA","TA","No","BLQ",6.3868794877128,"Rec",219,331,7.04228625935233,"GasA","Ex","Y","SBrkr",7.26473024790887,-9.21034037197618,0,7.26473024790887,0,1,1,0,3,1,"Gd",7,2,"Gd","Attchd",1960,"Unf",2,572,"TA","TA","Y",5.37527887064702,4.70048127488291,0,0,0,-9.21034037197618,6,2007,"Normal",12.111212365056,47,20,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0
582,20,"RL",98,9.44967219135845,"Reg","Inside","NridgHt","Norm","1Fam","1Story",8,5,2008,2009,"Hip","VinylSd","VinylSd","BrkFace",5.72358542874971,"Ex","TA","PConc","Ex","TA","No","Unf",-9.21034037197618,"Unf",0,2042,7.62168504769621,"GasA","Ex","Y","SBrkr",7.62168504769621,-9.21034037197618,0,7.62168504769621,0,0,2,1,3,1,"Ex",8,1,"Gd","Attchd",2009,"RFn",3,1390,"TA","TA","Y",-9.21034037197618,4.49981078144076,0,0,0,-9.21034037197618,8,2009,"Partial",12.4423022007875,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
583,90,"RL",81,9.37932337277619,"Reg","Inside","Edwards","Norm","Duplex","SFoyer",6,5,1990,1990,"Gable","HdBoard","HdBoard","BrkFace",4.64439186067937,"TA","Gd","CBlock","Gd","TA","Av","GLQ",6.70441447751312,"Unf",0,0,6.70441447751312,"GasA","TA","Y","SBrkr",6.70441447751312,-9.21034037197618,0,6.70441447751312,1,0,1,0,3,1,"TA",5,0,"None","None",0,"None",0,0,"None","None","Y",-9.21034037197618,3.46573902779484,0,0,0,-9.21034037197618,5,2007,"Normal",11.6826682404012,17,17,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
584,75,"RM",75,9.51044497183393,"Reg","Inside","OldTown","Artery","1Fam","2.5Unf",10,9,1893,2000,"Gable","Wd Sdng","Wd Sdng","None",-9.21034037197618,"Ex","Ex","BrkTil","TA","TA","No","Unf",-9.21034037197618,"Unf",0,1237,7.12044445323323,"GasA","Gd","Y","SBrkr",7.32712335800551,7.13409380093768,0,7.92840606221657,0,0,3,1,3,1,"Gd",9,1,"Gd","Detchd",1988,"Unf",2,880,"Gd","TA","Y",4.65396130253802,6.2186003188949,0,0,0,-9.21034037197618,7,2008,"Normal",12.6915804616196,115,8,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,0
585,50,"RM",51,8.71931739184624,"Reg","Inside","BrkSide","Norm","1Fam","1.5Fin",4,7,1935,1995,"Gable","AsbShng","AsbShng","None",-9.21034037197618,"TA","TA","BrkTil","TA","TA","No","Unf",-9.21034037197618,"Unf",0,884,6.78445717575981,"GasA","Ex","Y","SBrkr",6.89669443273494,6.36990115406109,0,7.36073996663107,0,0,1,0,3,1,"Gd",6,0,"None","Detchd",1935,"Unf",1,240,"TA","TA","Y",-9.21034037197618,-9.21034037197618,54,120,0,-9.21034037197618,7,2009,"Normal",11.7981044079558,74,14,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0
586,20,"RL",88,9.34513347705668,"Reg","Inside","Timber","Norm","1Fam","1Story",8,5,2005,2006,"Hip","VinylSd","VinylSd","BrkFace",5.33753856047043,"Gd","TA","PConc","Ex","TA","Gd","GLQ",7.28619178319553,"Unf",0,408,7.53262367232198,"GasA","Ex","Y","SBrkr",7.61480541402074,-9.21034037197618,0,7.61480541402074,1,0,2,0,2,1,"Gd",7,2,"Gd","Attchd",2005,"RFn",3,880,"TA","TA","Y",5.78689768811513,4.18965625717679,0,0,0,-9.21034037197618,3,2006,"Partial",12.8209879780909,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,1
587,30,"RL",55,9.23669015703891,"Reg","Inside","BrkSide","RRAn","1Fam","1Story",6,7,1918,2000,"Gable","Stucco","Wd Shng","None",-9.21034037197618,"TA","Gd","BrkTil","TA","Gd","Mn","Rec",5.34710800690783,"ALQ",606,0,6.70441447751312,"GasA","Ex","Y","SBrkr",6.73101821981382,-9.21034037197618,0,6.73101821981382,1,0,1,0,2,1,"Fa",5,0,"None","Detchd",1961,"Fin",1,275,"TA","TA","N",-9.21034037197618,-9.21034037197618,112,0,0,-9.21034037197618,5,2008,"Normal",11.7752897302069,90,8,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0
588,85,"RL",74,9.07566548009123,"IR1","Inside","Sawyer","Norm","1Fam","SFoyer",5,6,1982,1982,"Hip","HdBoard","HdBoard","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","Av","ALQ",6.51025848933266,"Unf",0,168,6.73340201088497,"GasA","TA","Y","SBrkr",6.75693250552662,-9.21034037197618,0,6.75693250552662,1,0,1,0,2,1,"TA",4,0,"None","Detchd",1996,"Unf",2,528,"TA","TA","Y",-9.21034037197618,-9.21034037197618,0,0,0,-9.21034037197618,7,2009,"Normal",11.8277362055402,27,27,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
589,20,"RL",65,10.1304239060739,"IR1","Inside","ClearCr","Norm","1Fam","1Story",5,8,1968,2003,"Flat","Wd Sdng","Wd Sdng","None",-9.21034037197618,"TA","TA","CBlock","TA","TA","Gd","GLQ",7.18841281202565,"Unf",0,113,7.27031295566844,"GasA","Ex","Y","SBrkr",7.29505648435129,-9.21034037197618,0,7.29505648435129,2,0,1,0,1,1,"Ex",5,2,"Gd","Attchd",1968,"Unf",1,452,"TA","TA","Y",-9.21034037197618,3.87120309423905,0,60,0,-9.21034037197618,6,2009,"Partial",11.8705999099413,41,6,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0
